iter	Logloss
588	0.202144468
589	0.2018389825
590	0.2015268108
591	0.2012065873
592	0.2006341012
593	0.2004037132
594	0.2001785898
595	0.1999955125
596	0.1995899721
597	0.1993000129
598	0.1990685269
599	0.1988207405
600	0.1985660567
601	0.1982856272
602	0.1980781837
603	0.1978033988
604	0.1974576971
605	0.1969743426
606	0.1967256272
607	0.1963917074
608	0.1961848973
609	0.1958479653
610	0.1956842289
611	0.195476912
612	0.195183856
613	0.1947204196
614	0.1943244793
615	0.1940427829
616	0.193829554
617	0.1935086127
618	0.1932541963
619	0.1930664316
620	0.1928789484
621	0.1926138621
622	0.192446494
623	0.192225143
624	0.1919420812
625	0.1917446742
626	0.1913877818
627	0.1911342663
628	0.1909350293
629	0.1904350928
630	0.1901822671
631	0.1899263727
632	0.1897209984
633	0.1894843042
634	0.1892480885
635	0.1888294009
636	0.1884948055
637	0.1882713853
638	0.1880870833
639	0.1877834559
640	0.1875469306
641	0.1872245817
642	0.1868332726
643	0.1866189457
644	0.186308252
645	0.1859949964
646	0.1858131718
647	0.1855906525
648	0.1853348426
649	0.1851746112
650	0.184698309
651	0.1845137396
652	0.1842327048
653	0.1839964187
654	0.1838123561
655	0.1836121478
656	0.1833594628
657	0.1831784407
658	0.1829960531
659	0.1827209304
660	0.1825062375
661	0.1822675867
662	0.1819612707
663	0.1818410726
664	0.1816908213
665	0.1814433869
666	0.1812050738
667	0.1810278805
668	0.1808218868
669	0.1806122896
670	0.1804151218
671	0.1802122813
672	0.180068829
673	0.1797933825
674	0.1795967778
675	0.1793575216
676	0.1791733041
677	0.1789282767
678	0.1786808422
679	0.1784138979
680	0.1782467832
681	0.1781012335
682	0.1779358924
683	0.1777247468
684	0.177560208
685	0.1772888015
686	0.1770155368
687	0.1768452549
688	0.1764479915
689	0.176205892
690	0.175966847
691	0.1758593598
692	0.1756158667
693	0.1754735405
694	0.1752334961
695	0.1749989555
696	0.1747832914
697	0.1744877157
698	0.1742907732
699	0.1740610608
700	0.173894664
701	0.1737137826
702	0.1734855764
703	0.1733164488
704	0.1730561204
705	0.172830082
706	0.1727219754
707	0.1724948953
708	0.1722993182
709	0.1720461687
710	0.1717911048
711	0.1716100826
712	0.1713780759
713	0.1711691262
714	0.1709742528
715	0.1707327727
716	0.1704897441
717	0.170261918
718	0.1700553894
719	0.1699112333
720	0.1696388273
721	0.1694898007
722	0.169259103
723	0.1689298003
724	0.1687277762
725	0.1685136746
726	0.1682449848
727	0.1679663007
728	0.1676576903
729	0.1674376484
730	0.1672239831
731	0.166891091
732	0.1665748793
733	0.1662623557
734	0.1660687774
735	0.165795555
736	0.1655339737
737	0.1653027974
738	0.165174069
739	0.1650635835
740	0.1648603066
741	0.1646517511
742	0.1644474325
743	0.1643026429
744	0.1640725083
745	0.1638463714
746	0.1636718806
747	0.1635293151
748	0.1633711389
749	0.1632111891
750	0.1629597569
751	0.1627473726
752	0.1626078194
753	0.1623404809
754	0.1620993526
755	0.1618770445
756	0.1616392241
757	0.1614137488
758	0.1611589946
759	0.1609343919
760	0.16077958
761	0.160611494
762	0.1604392836
763	0.1602380056
764	0.1599804924
765	0.15980938
766	0.159678512
767	0.1595047954
768	0.1593153697
769	0.1591776887
770	0.1589596456
771	0.1587987949
772	0.1586274854
773	0.1584813586
774	0.1582828395
775	0.158091809
776	0.1579334076
777	0.1577861406
778	0.1574850047
779	0.1572315878
780	0.1570139389
781	0.1567954032
782	0.1566216866
783	0.1564406786
784	0.1562701011
785	0.1561391063
786	0.1559344922
787	0.155797332
788	0.1555034736
789	0.1553279131
790	0.155111517
791	0.1549524962
792	0.1547887035
793	0.1546018678
794	0.1544448458
795	0.1542552652
796	0.1540721598
797	0.1539045102
798	0.153826696
799	0.1536741925
800	0.1534150465
801	0.1532478333
802	0.1530607864
803	0.1528599588
804	0.1527283306
805	0.1525410304
806	0.1524236053
807	0.1522577152
808	0.1520701475
809	0.1518857893
810	0.151707892
811	0.1514550804
812	0.1512631209
813	0.1509226556
814	0.150726431
815	0.1505145815
816	0.1503710448
817	0.1502171759
818	0.1501409664
819	0.1499955997
820	0.1497748118
821	0.1495784323
822	0.1494356979
823	0.1492015093
824	0.1490173903
825	0.1488308783
826	0.1486399746
827	0.1484964519
828	0.1482962858
829	0.1481148414
830	0.1479504434
831	0.1477034171
832	0.1475377382
833	0.1473566034
834	0.1472867846
835	0.1470993999
836	0.1469077923
837	0.1467351737
838	0.1465733658
839	0.1464752957
840	0.1463231724
841	0.1461544107
842	0.1459991483
843	0.1458484607
844	0.1456504062
845	0.1454991415
846	0.1453770148
847	0.1451662915
848	0.1450367607
849	0.1448478417
850	0.1446661157
851	0.1444787733
852	0.1443886563
853	0.1442187545
854	0.1441177424
855	0.143973347
856	0.1437624689
857	0.1435736061
858	0.1434208071
859	0.1431787357
860	0.1430469527
861	0.1429410843
862	0.1427151303
863	0.1425209608
864	0.1423554931
865	0.1422199657
866	0.1421061723
867	0.1419343561
868	0.141790566
869	0.1415890345
870	0.1414311539
871	0.1413181206
872	0.1411502599
873	0.1410034855
874	0.1407520533
875	0.1405956367
876	0.1404133336
877	0.1402664888
878	0.1401869433
879	0.1399807103
880	0.1397857948
881	0.1395986353
882	0.1394212448
883	0.1391696578
884	0.1389562459
885	0.1388772071
886	0.1387572904
887	0.138612163
888	0.1384972294
889	0.138354861
890	0.1381588475
891	0.1380590319
892	0.137984765
893	0.1378815429
894	0.1377487464
895	0.1376504089
896	0.1375262271
897	0.1373850974
898	0.1371951649
899	0.1369938446
900	0.1368124142
901	0.1366281545
902	0.1364977932
903	0.1363804807
904	0.1362280476
905	0.136037538
906	0.1358501674
907	0.1357155128
908	0.1355943011
909	0.1354174174
910	0.1352660964
911	0.1351557376
912	0.1350685626
913	0.1348980274
914	0.1347677787
915	0.1345824914
916	0.1344906993
917	0.1343649269
918	0.1342633941
919	0.1340613699
920	0.1339031656
921	0.1337042946
922	0.1335729339
923	0.1335104348
924	0.1333339452
925	0.1331894653
926	0.1330285583
927	0.1328393718
928	0.1326538311
929	0.1324847457
930	0.1323409837
931	0.1321553726
932	0.132000068
933	0.131822382
934	0.1316772405
935	0.1315166572
936	0.1313946291
937	0.1312693353
938	0.1311872278
939	0.1310896222
940	0.1309499424
941	0.1308654701
942	0.1307521693
943	0.1306399243
944	0.1305443458
945	0.1304557772
946	0.1302971928
947	0.1301687881
948	0.1300417629
949	0.1299324036
950	0.1297383185
951	0.1296248911
952	0.1294344518
953	0.1292818358
954	0.1291697738
955	0.1290222534
956	0.128862388
957	0.1287203011
958	0.128611533
959	0.1284278363
960	0.1283428994
961	0.1282587509
962	0.1281564579
963	0.1280635257
964	0.1279200593
965	0.1277909789
966	0.127664742
967	0.1275619845
968	0.1274816506
969	0.1273245583
970	0.1271926204
971	0.1270001823
972	0.1268577294
973	0.1267484405
974	0.1266613781
975	0.1265677702
976	0.1263880994
977	0.1262561474
978	0.1261746734
979	0.1260330651
980	0.1259126839
981	0.1257611236
982	0.1256669104
983	0.1255753014
984	0.1254517671
985	0.1253553581
986	0.1251722104
987	0.125058051
988	0.1249822356
989	0.1247448517
990	0.1245808901
991	0.1244386342
992	0.1243817938
993	0.1242636086
994	0.1241323042
995	0.1240483527
996	0.1239061813
997	0.1237974976
998	0.1236178972
999	0.1235164065
